ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2025-07-15,14:50:00,512800.SS,Âò,-,100.000,0.886,5.000
2025-07-23,14:50:00,512800.SS,Âô,-,14000.000,0.872,9.766
2025-07-23,14:50:00,510500.SS,Âô,-,700.000,6.272,5.000
2025-07-23,14:50:00,512100.SS,Âô,-,1000.000,2.672,5.000
2025-07-23,14:50:00,518880.SS,Âò,-,2500.000,7.547,15.094
2025-07-23,14:50:00,563300.SS,Âò,-,300.000,1.198,5.000
2025-07-24,14:50:00,510500.SS,Âô,-,3000.000,6.358,15.259
2025-07-24,14:50:00,512100.SS,Âò,-,900.000,2.706,5.000
2025-07-24,14:50:00,512800.SS,Âò,-,14100.000,0.860,9.701
2025-07-24,14:50:00,518880.SS,Âò,-,600.000,7.421,5.000
2025-07-25,14:50:00,512800.SS,Âô,-,14000.000,0.857,9.598
2025-07-25,14:50:00,512100.SS,Âô,-,900.000,2.708,5.000
2025-07-25,14:50:00,510500.SS,Âò,-,2200.000,6.369,11.209
2025-07-25,14:50:00,563300.SS,Âò,-,300.000,1.213,5.000
2025-07-28,14:50:00,512800.SS,Âô,-,100.000,0.860,5.000
2025-07-28,14:50:00,563300.SS,Âò,-,100.000,1.218,5.000
2025-07-30,14:50:00,518880.SS,Âô,-,3100.000,7.376,18.292
2025-07-30,14:50:00,510500.SS,Âò,-,1100.000,6.388,5.621
2025-07-30,14:50:00,512010.SS,Âò,-,31500.000,0.424,10.685
2025-07-30,14:50:00,512100.SS,Âò,-,900.000,2.714,5.000
2025-07-31,14:50:00,511880.SS,Âô,-,200.000,100.773,16.124
2025-07-31,14:50:00,510300.SS,Âò,-,600.000,4.146,5.000
2025-07-31,14:50:00,510500.SS,Âò,-,400.000,6.282,5.000
2025-07-31,14:50:00,512010.SS,Âò,-,3700.000,0.413,5.000
2025-07-31,14:50:00,512100.SS,Âò,-,900.000,2.686,5.000
2025-07-31,14:50:00,563300.SS,Âò,-,6900.000,1.202,6.635
2025-08-01,14:50:00,512010.SS,Âô,-,35200.000,0.409,11.517
2025-08-01,14:50:00,510300.SS,Âô,-,6400.000,4.134,21.166
2025-08-01,14:50:00,510500.SS,Âô,-,400.000,6.284,5.000
2025-08-01,14:50:00,512100.SS,Âô,-,800.000,2.694,5.000
2025-08-01,14:50:00,563300.SS,Âô,-,1800.000,1.210,5.000
2025-08-01,14:50:00,512800.SS,Âò,-,16300.000,0.852,11.110
2025-08-01,14:50:00,518880.SS,Âò,-,3200.000,7.351,18.819
2025-08-08,14:50:00,512800.SS,Âò,-,1100.000,0.871,5.000
2025-08-11,14:50:00,512800.SS,Âô,-,17400.000,0.862,11.999
2025-08-11,14:50:00,512400.SS,Âò,-,9200.000,1.304,9.597
2025-08-12,14:50:00,518880.SS,Âò,-,100.000,7.400,5.000
2025-08-15,14:50:00,510500.SS,Âô,-,3300.000,6.655,17.569
2025-08-15,14:50:00,512100.SS,Âô,-,500.000,2.878,5.000
2025-08-15,14:50:00,510300.SS,Âò,-,5800.000,4.294,19.924
2025-08-18,14:50:00,510300.SS,Âô,-,5800.000,4.325,20.068
2025-08-18,14:50:00,510500.SS,Âò,-,3200.000,6.739,17.252
2025-08-19,14:50:00,512400.SS,Âò,-,800.000,1.343,5.000
2025-08-20,14:50:00,512400.SS,Âô,-,10000.000,1.355,10.840
2025-08-20,14:50:00,510500.SS,Âô,-,200.000,6.816,5.000
2025-08-20,14:50:00,512100.SS,Âô,-,600.000,2.952,5.000
2025-08-20,14:50:00,563300.SS,Âô,-,1300.000,1.323,5.000
2025-08-20,14:50:00,510300.SS,Âò,-,6400.000,4.357,22.308
2025-08-20,14:50:00,518880.SS,Âò,-,500.000,7.373,5.000
2025-08-22,14:50:00,518880.SS,Âô,-,3800.000,7.374,22.417
2025-08-22,14:50:00,510300.SS,Âô,-,600.000,4.473,5.000
2025-08-22,14:50:00,510500.SS,Âò,-,200.000,6.913,5.000
2025-08-22,14:50:00,512100.SS,Âò,-,400.000,2.981,5.000
2025-08-22,14:50:00,512400.SS,Âò,-,10700.000,1.365,11.684
2025-08-22,14:50:00,563300.SS,Âò,-,1300.000,1.324,5.000
2025-08-25,14:50:00,512400.SS,Âô,-,10700.000,1.436,12.292
2025-08-25,14:50:00,159915.SZ,Âò,-,5400.000,2.728,11.785
2025-08-28,14:50:00,510300.SS,Âô,-,5800.000,4.549,21.107
2025-08-28,14:50:00,159819.SZ,Âò,-,7800.000,1.467,9.154
2025-08-28,14:50:00,511880.SS,Âò,-,200.000,100.851,16.136
2025-08-29,14:50:00,159819.SZ,Âô,-,2400.000,1.462,5.000
2025-08-29,14:50:00,159915.SZ,Âô,-,1900.000,2.871,5.000
2025-08-29,14:50:00,510500.SS,Âô,-,1100.000,7.146,6.288
2025-08-29,14:50:00,512100.SS,Âô,-,2200.000,3.011,5.299
2025-08-29,14:50:00,563300.SS,Âô,-,5100.000,1.308,5.337
2025-08-29,14:50:00,511880.SS,Âò,-,300.000,100.876,24.210
2025-09-01,14:50:00,563300.SS,Âô,-,10100.000,1.324,10.698
2025-09-01,14:50:00,512400.SS,Âò,-,7100.000,1.530,8.690
2025-09-02,14:50:00,512100.SS,Âò,-,400.000,2.949,5.000
2025-09-03,14:50:00,510500.SS,Âô,-,2100.000,6.920,11.626
2025-09-03,14:50:00,563300.SS,Âò,-,11300.000,1.271,11.490
2025-09-05,14:50:00,512100.SS,Âô,-,4900.000,2.930,11.486
2025-09-05,14:50:00,518880.SS,Âò,-,1800.000,7.773,11.193
2025-09-08,14:50:00,518880.SS,Âô,-,1800.000,7.846,11.298
2025-09-08,14:50:00,512100.SS,Âò,-,4900.000,2.952,11.572
2025-09-09,14:50:00,512100.SS,Âô,-,4900.000,2.921,11.450
2025-09-09,14:50:00,510500.SS,Âò,-,2000.000,7.000,11.200
2025-09-10,14:50:00,563300.SS,Âô,-,11300.000,1.291,11.671
2025-09-10,14:50:00,518880.SS,Âò,-,1800.000,7.945,11.441
2025-09-11,14:50:00,510500.SS,Âô,-,1900.000,7.222,10.977
2025-09-11,14:50:00,512980.SS,Âò,-,13200.000,1.031,10.887
2025-09-12,14:50:00,510500.SS,Âô,-,100.000,7.247,5.000
2025-09-12,14:50:00,512400.SS,Âô,-,7100.000,1.560,8.861
2025-09-12,14:50:00,563300.SS,Âò,-,11100.000,1.312,11.651
2025-09-15,14:50:00,563300.SS,Âô,-,11100.000,1.307,11.606
2025-09-15,14:50:00,512400.SS,Âò,-,7600.000,1.536,9.339
2025-09-17,14:50:00,512400.SS,Âô,-,7600.000,1.519,9.236
2025-09-17,14:50:00,512980.SS,Âô,-,1700.000,1.065,5.000
2025-09-17,14:50:00,563300.SS,Âò,-,11000.000,1.331,11.713
2025-09-18,14:50:00,518880.SS,Âô,-,1800.000,7.863,11.323
2025-09-18,14:50:00,512100.SS,Âò,-,4800.000,3.014,11.574
2025-09-22,14:50:00,563300.SS,Âô,-,11000.000,1.312,11.546
2025-09-22,14:50:00,510500.SS,Âò,-,2000.000,7.301,11.682
2025-09-30,14:50:00,512980.SS,Âô,-,11500.000,1.057,9.724
2025-09-30,14:50:00,159915.SZ,Âô,-,500.000,3.219,5.000
2025-09-30,14:50:00,563300.SS,Âò,-,10500.000,1.307,10.979
2025-10-10,14:50:00,563300.SS,Âô,-,10500.000,1.303,10.945
2025-10-10,14:50:00,159915.SZ,Âò,-,600.000,3.074,5.000
2025-10-10,14:50:00,512480.SS,Âò,-,6000.000,1.512,7.258
2025-10-13,14:50:00,512480.SS,Âô,-,6000.000,1.555,7.464
2025-10-13,14:50:00,512400.SS,Âò,-,5800.000,1.805,8.375
2025-10-14,14:50:00,512400.SS,Âô,-,5800.000,1.726,8.009
2025-10-14,14:50:00,159819.SZ,Âò,-,800.000,1.397,5.000
2025-10-14,14:50:00,588000.SS,Âò,-,6200.000,1.476,7.321
2025-10-15,14:50:00,512100.SS,Âô,-,4800.000,3.027,11.624
2025-10-15,14:50:00,518880.SS,Âò,-,1500.000,9.172,11.006
2025-10-16,14:50:00,510500.SS,Âô,-,2000.000,7.310,11.696
2025-10-16,14:50:00,159915.SZ,Âò,-,400.000,3.005,5.000
2025-10-16,14:50:00,512400.SS,Âò,-,6700.000,1.700,9.112
2025-10-16,14:50:00,588000.SS,Âò,-,600.000,1.483,5.000
2025-10-17,14:50:00,159915.SZ,Âô,-,4000.000,2.913,9.322
2025-10-17,14:50:00,159819.SZ,Âò,-,1600.000,1.382,5.000
2025-10-17,14:50:00,512480.SS,Âò,-,6700.000,1.422,7.622
2025-10-17,14:50:00,588000.SS,Âò,-,800.000,1.430,5.000
2025-10-20,14:50:00,588000.SS,Âô,-,7600.000,1.438,8.743
2025-10-20,14:50:00,159915.SZ,Âò,-,4200.000,2.969,9.976
2025-10-21,14:50:00,512480.SS,Âô,-,6700.000,1.473,7.895
2025-10-21,14:50:00,159819.SZ,Âô,-,1600.000,1.472,5.000
2025-10-21,14:50:00,159915.SZ,Âô,-,600.000,3.060,5.000
2025-10-21,14:50:00,512400.SS,Âô,-,1000.000,1.672,5.000
2025-10-21,14:50:00,510500.SS,Âò,-,2000.000,7.279,11.646
2025-10-23,14:50:00,510500.SS,Âô,-,2000.000,7.245,11.592
2025-10-23,14:50:00,512100.SS,Âò,-,4900.000,2.959,11.599
2025-10-23,14:50:00,518880.SS,Âò,-,100.000,9.001,5.000
2025-10-24,14:50:00,512100.SS,Âô,-,4900.000,3.004,11.776
2025-10-24,14:50:00,510500.SS,Âò,-,1900.000,7.358,11.184
2025-10-28,14:50:00,518880.SS,Âô,-,1600.000,8.600,11.008
2025-10-28,14:50:00,159915.SZ,Âò,-,400.000,3.203,5.000
2025-10-28,14:50:00,512400.SS,Âò,-,700.000,1.686,5.000
2025-10-28,14:50:00,512480.SS,Âò,-,6100.000,1.550,7.564
2025-10-29,14:50:00,512480.SS,Âô,-,6100.000,1.552,7.574
2025-10-29,14:50:00,159915.SZ,Âô,-,600.000,3.298,5.000
2025-10-29,14:50:00,512400.SS,Âô,-,1200.000,1.763,5.000
2025-10-29,14:50:00,512100.SS,Âò,-,4800.000,3.064,11.766
2025-10-31,14:50:00,512100.SS,Âô,-,4800.000,3.040,11.674
2025-10-31,14:50:00,159819.SZ,Âò,-,800.000,1.493,5.000
2025-10-31,14:50:00,159915.SZ,Âò,-,400.000,3.167,5.000
2025-10-31,14:50:00,516160.SS,Âò,-,3800.000,2.929,8.904
2025-11-05,14:50:00,510500.SS,Âô,-,1900.000,7.333,11.146
2025-11-05,14:50:00,512100.SS,Âò,-,4800.000,3.022,11.604
2025-11-06,14:50:00,512100.SS,Âô,-,4800.000,3.057,11.739
2025-11-06,14:50:00,518880.SS,Âò,-,1600.000,8.744,11.192
2025-11-07,14:50:00,516160.SS,Âô,-,3800.000,3.081,9.366
2025-11-07,14:50:00,510300.SS,Âò,-,3000.000,4.794,11.506
2025-11-10,14:50:00,510300.SS,Âô,-,3000.000,4.806,11.534
2025-11-10,14:50:00,516160.SS,Âò,-,3600.000,3.054,8.796
2025-11-11,14:50:00,516160.SS,Âô,-,3600.000,3.034,8.738
2025-11-11,14:50:00,510300.SS,Âò,-,3000.000,4.763,11.431
2025-11-14,14:50:00,510300.SS,Âô,-,3000.000,4.752,11.405
2025-11-14,14:50:00,512400.SS,Âò,-,800.000,1.763,5.000
2025-11-14,14:50:00,516160.SS,Âò,-,3300.000,3.056,8.068
2025-11-19,14:50:00,159819.SZ,Âò,-,700.000,1.417,5.000
2025-11-19,14:50:00,159915.SZ,Âò,-,300.000,3.059,5.000
2025-11-25,14:50:00,516160.SS,Âô,-,3300.000,2.784,7.350
2025-11-25,14:50:00,159915.SZ,Âô,-,400.000,2.961,5.000
2025-11-25,14:50:00,512400.SS,Âô,-,900.000,1.673,5.000
2025-11-25,14:50:00,510300.SS,Âò,-,3100.000,4.596,11.398
2025-11-26,14:50:00,159819.SZ,Âô,-,900.000,1.437,5.000
2025-12-12,14:50:00,510300.SS,Âô,-,3100.000,4.690,11.631
2025-12-12,14:50:00,512400.SS,Âò,-,900.000,1.768,5.000
2025-12-12,14:50:00,512480.SS,Âò,-,7600.000,1.438,8.743
2025-12-16,14:50:00,512480.SS,Âô,-,7600.000,1.382,8.403
2025-12-16,14:50:00,510300.SS,Âò,-,3100.000,4.615,11.445
2025-12-22,14:50:00,159819.SZ,Âô,-,900.000,1.509,5.000
2025-12-25,14:50:00,512400.SS,Âô,-,900.000,1.849,5.000
2025-12-26,14:50:00,510300.SS,Âô,-,3100.000,4.784,11.864
2025-12-26,14:50:00,510500.SS,Âò,-,1900.000,7.591,11.538
2025-12-31,14:50:00,512400.SS,Âô,-,700.000,1.925,5.000
2025-12-31,14:50:00,159819.SZ,Âò,-,700.000,1.533,5.000
2026-01-13,14:50:00,512400.SS,Âô,-,700.000,2.135,5.000
2026-01-20,14:50:00,159915.SZ,Âô,-,3700.000,3.256,9.638
2026-01-20,14:50:00,159819.SZ,Âò,-,700.000,1.614,5.000
2026-01-20,14:50:00,512480.SS,Âò,-,6400.000,1.677,8.586
2026-01-21,14:50:00,511880.SS,Âò,-,100.000,100.107,8.009
2026-01-26,14:50:00,518880.SS,Âô,-,100.000,10.945,5.000
2026-01-29,14:50:00,518880.SS,Âô,-,100.000,11.929,5.000
2026-01-30,14:50:00,512480.SS,Âô,-,6300.000,1.711,8.623
2026-01-30,14:50:00,159915.SZ,Âò,-,4000.000,3.338,10.682
2026-02-02,14:50:00,512480.SS,Âô,-,100.000,1.618,5.000
2026-02-02,14:50:00,159915.SZ,Âò,-,300.000,3.252,5.000
2026-02-03,14:50:00,518880.SS,Âô,-,1400.000,10.399,11.647
2026-02-03,14:50:00,159819.SZ,Âò,-,700.000,1.625,5.000
2026-02-03,14:50:00,159915.SZ,Âò,-,400.000,3.306,5.000
2026-02-03,14:50:00,512480.SS,Âò,-,6400.000,1.639,8.392
2026-02-04,14:50:00,512480.SS,Âô,-,6400.000,1.608,8.233
2026-02-04,14:50:00,518880.SS,Âò,-,1100.000,10.863,9.559
2026-02-09,14:50:00,518880.SS,Âô,-,1100.000,10.718,9.432
2026-02-09,14:50:00,512480.SS,Âò,-,6700.000,1.629,8.731
2026-02-10,14:50:00,512480.SS,Âô,-,6700.000,1.637,8.774
2026-02-10,14:50:00,516160.SS,Âò,-,4000.000,3.040,9.728
2026-02-11,14:50:00,512400.SS,Âô,-,600.000,2.256,5.000
2026-02-12,14:50:00,159819.SZ,Âô,-,8000.000,1.602,10.253
2026-02-12,14:50:00,518880.SS,Âò,-,1000.000,10.719,8.575
2026-02-24,14:50:00,518880.SS,Âô,-,1000.000,10.951,8.761
2026-02-24,14:50:00,512480.SS,Âò,-,6800.000,1.660,9.030
2026-02-25,14:50:00,512480.SS,Âô,-,6800.000,1.672,9.096
2026-02-25,14:50:00,518880.SS,Âò,-,900.000,10.957,7.889
2026-02-26,14:50:00,518880.SS,Âô,-,900.000,10.912,7.857
2026-02-26,14:50:00,512480.SS,Âò,-,6500.000,1.697,8.824
2026-02-27,14:50:00,512480.SS,Âô,-,6500.000,1.685,8.762
2026-02-27,14:50:00,510500.SS,Âô,-,200.000,8.726,5.000
2026-02-27,14:50:00,563300.SS,Âò,-,10000.000,1.566,12.528
2026-03-02,14:50:00,563300.SS,Âô,-,10000.000,1.538,12.304
2026-03-02,14:50:00,518880.SS,Âò,-,900.000,11.400,8.208
2026-03-03,14:50:00,510500.SS,Âò,-,100.000,8.364,5.000
2026-03-03,14:50:00,516160.SS,Âò,-,300.000,3.030,5.000
2026-03-06,14:50:00,159915.SZ,Âô,-,4700.000,3.222,12.115
2026-03-06,14:50:00,563300.SS,Âò,-,10100.000,1.524,12.314
2026-03-10,14:50:00,518880.SS,Âò,-,100.000,10.958,5.000
2026-03-11,14:50:00,516160.SS,Âô,-,500.000,3.229,5.000
2026-03-11,14:50:00,518880.SS,Âò,-,200.000,10.970,5.000
2026-03-13,14:50:00,518880.SS,Âò,-,100.000,10.801,5.000
2026-03-16,14:50:00,563300.SS,Âô,-,1300.000,1.514,5.000
2026-03-16,14:50:00,518880.SS,Âò,-,100.000,10.659,5.000
2026-03-17,14:50:00,510500.SS,Âô,-,1800.000,8.091,11.651
2026-03-17,14:50:00,159915.SZ,Âò,-,3900.000,3.276,10.221
2026-03-18,14:50:00,563300.SS,Âô,-,8800.000,1.500,10.560
2026-03-18,14:50:00,510500.SS,Âò,-,1700.000,8.166,11.106
2026-03-20,14:50:00,518880.SS,Âò,-,100.000,9.896,5.000
2026-03-23,14:50:00,518880.SS,Âò,-,100.000,8.906,5.000
2026-03-24,14:50:00,518880.SS,Âô,-,100.000,9.252,5.000
2026-03-24,14:50:00,512400.SS,Âò,-,500.000,1.891,5.000
2026-03-30,14:50:00,518880.SS,Âô,-,100.000,9.686,5.000
2026-03-31,14:50:00,512400.SS,Âò,-,600.000,1.978,5.000
2026-04-02,14:50:00,510500.SS,Âò,-,100.000,7.653,5.000
2026-04-03,14:50:00,512400.SS,Âò,-,500.000,1.972,5.000
2026-04-08,14:50:00,516160.SS,Âô,-,3800.000,2.972,9.035
2026-04-08,14:50:00,518880.SS,Âô,-,100.000,10.135,5.000
2026-04-08,14:50:00,563300.SS,Âò,-,8300.000,1.472,9.774
2026-04-13,14:50:00,518880.SS,Âô,-,1300.000,9.920,10.317
2026-04-13,14:50:00,516160.SS,Âò,-,3300.000,3.115,8.224
2026-04-17,14:50:00,159915.SZ,Âô,-,400.000,3.668,5.000
2026-04-22,14:50:00,563300.SS,Âò,-,700.000,1.558,5.000
2026-04-23,14:50:00,516160.SS,Âô,-,3300.000,3.198,8.443
2026-04-23,14:50:00,159819.SZ,Âò,-,6000.000,1.760,8.448
2026-04-24,14:50:00,159819.SZ,Âô,-,6000.000,1.738,8.342
2026-04-24,14:50:00,516160.SS,Âò,-,3100.000,3.237,8.028
2026-04-29,14:50:00,516160.SS,Âô,-,3100.000,3.302,8.189
2026-04-29,14:50:00,159915.SZ,Âô,-,600.000,3.696,5.000
2026-04-29,14:50:00,512100.SS,Âò,-,4200.000,3.345,11.239
2026-04-30,14:50:00,512100.SS,Âô,-,4200.000,3.362,11.296
2026-04-30,14:50:00,516160.SS,Âò,-,3200.000,3.285,8.410
2026-05-06,14:50:00,512400.SS,Âô,-,4700.000,2.200,8.272
2026-05-06,14:50:00,516160.SS,Âô,-,3200.000,3.379,8.650
2026-05-06,14:50:00,159819.SZ,Âò,-,5600.000,1.853,8.301
2026-05-06,14:50:00,512480.SS,Âò,-,4900.000,1.919,7.522
2026-05-07,14:50:00,563300.SS,Âô,-,9000.000,1.619,11.657
2026-05-07,14:50:00,159915.SZ,Âò,-,500.000,3.843,5.000
2026-05-07,14:50:00,512400.SS,Âò,-,5500.000,2.206,9.706
2026-05-08,14:50:00,512400.SS,Âô,-,5500.000,2.206,9.706
2026-05-08,14:50:00,563300.SS,Âò,-,9600.000,1.635,12.557
2026-05-14,14:50:00,512480.SS,Âô,-,700.000,2.056,5.000
2026-05-20,14:50:00,563300.SS,Âô,-,9600.000,1.638,12.580
2026-05-20,14:50:00,159915.SZ,Âò,-,600.000,3.928,5.000
2026-05-20,14:50:00,588000.SS,Âò,-,5400.000,1.925,8.316
2026-05-26,14:50:00,159819.SZ,Âò,-,500.000,2.044,5.000
