日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2020-01-16,15:30:00,159915.SZ,1.856,6700,多,1.764,12435.200,613.720
2020-01-16,15:30:00,510300.SS,4.146,4500,多,4.159,18657.000,-59.400
2020-01-16,15:30:00,512010.SS,1.932,8300,多,1.899,16035.600,274.730
2020-01-16,15:30:00,511880.SS,100.234,200,多,100.346,20046.800,-22.460
2020-01-16,15:30:00,512100.SS,0.758,17800,多,0.742,13492.400,290.140
2020-01-16,15:30:00,512980.SS,0.912,0,多,0.000,0.000,0.000
2020-01-16,15:30:00,510500.SS,5.995,2400,多,6.000,14388.000,-11.520
2020-01-17,15:30:00,159915.SZ,1.858,6700,多,1.764,12448.600,627.120
2020-01-17,15:30:00,510300.SS,4.151,4500,多,4.159,18679.500,-36.900
2020-01-17,15:30:00,512010.SS,1.961,8300,多,1.899,16276.300,515.430
2020-01-17,15:30:00,511880.SS,100.271,200,多,100.346,20054.200,-15.060
2020-01-17,15:30:00,512100.SS,0.754,17800,多,0.742,13421.200,218.940
2020-01-17,15:30:00,510500.SS,5.961,2400,多,6.000,14306.400,-93.120
2020-01-20,15:30:00,159915.SZ,1.905,6700,多,1.764,12763.500,942.020
2020-01-20,15:30:00,510300.SS,4.181,4500,多,4.159,18814.500,98.100
2020-01-20,15:30:00,512010.SS,1.980,8300,多,1.899,16434.000,673.130
2020-01-20,15:30:00,511880.SS,100.260,200,多,100.346,20052.000,-17.260
2020-01-20,15:30:00,512100.SS,0.765,17800,多,0.742,13617.000,414.740
2020-01-20,15:30:00,510500.SS,6.061,2400,多,6.000,14546.400,146.880
2020-01-21,15:30:00,159915.SZ,1.892,6700,多,1.764,12676.400,854.920
2020-01-21,15:30:00,510300.SS,4.105,4500,多,4.159,18472.500,-243.900
2020-01-21,15:30:00,512010.SS,2.002,7400,多,1.887,14814.800,851.000
2020-01-21,15:30:00,511880.SS,100.272,200,多,100.346,20054.400,-14.860
2020-01-21,15:30:00,512100.SS,0.757,17800,多,0.742,13474.600,272.340
2020-01-21,15:30:00,510500.SS,5.990,2400,多,6.000,14376.000,-23.520
2020-01-22,15:30:00,159915.SZ,1.918,6700,多,1.764,12850.600,1029.120
2020-01-22,15:30:00,510300.SS,4.119,4500,多,4.159,18535.500,-180.900
2020-01-22,15:30:00,512010.SS,1.978,7400,多,1.887,14637.200,673.400
2020-01-22,15:30:00,511880.SS,100.302,200,多,100.346,20060.400,-8.860
2020-01-22,15:30:00,512100.SS,0.762,17800,多,0.742,13563.600,361.340
2020-01-22,15:30:00,510500.SS,6.036,2400,多,6.000,14486.400,86.880
2020-01-23,15:30:00,159915.SZ,1.853,6700,多,1.764,12415.100,593.620
2020-01-23,15:30:00,510300.SS,3.996,4500,多,4.159,17982.000,-734.400
2020-01-23,15:30:00,512010.SS,1.931,7400,多,1.887,14289.400,325.600
2020-01-23,15:30:00,511880.SS,100.391,200,多,100.346,20078.200,8.940
2020-01-23,15:30:00,512100.SS,0.735,19700,多,0.741,14479.500,-124.110
2020-01-23,15:30:00,510500.SS,5.811,2400,多,6.000,13946.400,-453.120
2020-02-03,15:30:00,159915.SZ,1.708,6700,多,1.764,11443.600,-377.880
2020-02-03,15:30:00,510300.SS,3.659,4500,多,4.159,16465.500,-2250.900
2020-02-03,15:30:00,512010.SS,1.805,7400,多,1.887,13357.000,-606.800
2020-02-03,15:30:00,511880.SS,100.353,200,多,100.346,20070.600,1.340
2020-02-03,15:30:00,512100.SS,0.662,19700,多,0.741,13041.400,-1562.210
2020-02-03,15:30:00,510500.SS,5.339,2400,多,6.000,12813.600,-1585.920
2020-02-04,15:30:00,159915.SZ,1.816,6700,多,1.764,12167.200,345.720
2020-02-04,15:30:00,510300.SS,3.770,0,多,0.000,0.000,0.000
2020-02-04,15:30:00,512010.SS,1.888,6300,多,1.888,11894.400,2.520
2020-02-04,15:30:00,511880.SS,100.362,400,多,100.394,40144.800,-12.920
2020-02-04,15:30:00,512100.SS,0.671,0,多,0.000,0.000,0.000
2020-02-04,15:30:00,510500.SS,5.429,0,多,0.000,0.000,0.000
2020-02-04,15:30:00,512980.SS,0.832,14200,多,0.833,11814.400,-9.940
2020-02-04,15:30:00,518880.SS,3.492,3300,多,3.495,11523.600,-9.240
2020-02-05,15:30:00,159915.SZ,1.871,5600,多,1.744,10477.600,708.960
2020-02-05,15:30:00,512010.SS,1.954,5400,多,1.878,10551.600,413.100
2020-02-05,15:30:00,511880.SS,100.393,400,多,100.394,40157.200,-0.520
2020-02-05,15:30:00,512980.SS,0.849,9000,多,0.824,7641.000,226.800
2020-02-05,15:30:00,518880.SS,3.469,3300,多,3.495,11447.700,-85.140
2020-02-05,15:30:00,512400.SS,0.682,10900,多,0.683,7433.800,-5.450
2020-02-06,15:30:00,159915.SZ,1.930,4800,多,1.715,9264.000,1034.400
2020-02-06,15:30:00,512010.SS,2.013,4700,多,1.858,9461.100,726.620
2020-02-06,15:30:00,511880.SS,100.402,400,多,100.394,40160.800,3.080
2020-02-06,15:30:00,512980.SS,0.909,7500,多,0.807,6817.500,762.000
2020-02-06,15:30:00,518880.SS,3.452,3300,多,3.495,11391.600,-141.240
2020-02-06,15:30:00,512400.SS,0.691,0,多,0.000,0.000,0.000
2020-02-06,15:30:00,510500.SS,5.711,1900,多,5.716,10850.900,-8.740
2020-02-07,15:30:00,159915.SZ,1.940,4800,多,1.715,9312.000,1082.400
2020-02-07,15:30:00,512010.SS,1.986,4700,多,1.858,9334.200,599.720
2020-02-07,15:30:00,511880.SS,100.425,400,多,100.394,40170.000,12.280
2020-02-07,15:30:00,512980.SS,0.931,7500,多,0.807,6982.500,927.000
2020-02-07,15:30:00,518880.SS,3.468,3300,多,3.495,11444.400,-88.440
2020-02-07,15:30:00,510500.SS,5.766,0,多,0.000,0.000,0.000
2020-02-07,15:30:00,510300.SS,3.888,3100,多,3.891,12052.800,-9.610
2020-02-10,15:30:00,159915.SZ,1.961,4800,多,1.715,9412.800,1183.200
2020-02-10,15:30:00,512010.SS,1.965,4700,多,1.858,9235.500,501.020
2020-02-10,15:30:00,511880.SS,100.420,400,多,100.394,40168.000,10.280
2020-02-10,15:30:00,512980.SS,0.921,7500,多,0.807,6907.500,852.000
2020-02-10,15:30:00,518880.SS,3.481,3300,多,3.495,11487.300,-45.540
2020-02-10,15:30:00,510300.SS,3.901,3100,多,3.891,12093.100,30.690
2020-02-11,15:30:00,159915.SZ,1.947,4800,多,1.715,9345.600,1116.000
2020-02-11,15:30:00,512010.SS,1.976,4700,多,1.858,9287.200,552.720
2020-02-11,15:30:00,511880.SS,100.410,400,多,100.394,40164.000,6.280
2020-02-11,15:30:00,512980.SS,0.912,7500,多,0.807,6840.000,784.500
2020-02-11,15:30:00,518880.SS,3.472,0,多,0.000,0.000,0.000
2020-02-11,15:30:00,510300.SS,3.943,3100,多,3.891,12223.300,160.890
2020-02-11,15:30:00,510500.SS,5.796,1900,多,5.801,11012.400,-8.740
2020-02-12,15:30:00,159915.SZ,2.006,4800,多,1.715,9628.800,1399.200
2020-02-12,15:30:00,512010.SS,2.000,4700,多,1.858,9400.000,665.520
2020-02-12,15:30:00,511880.SS,100.416,400,多,100.394,40166.400,8.680
2020-02-12,15:30:00,512980.SS,0.934,7500,多,0.807,7005.000,949.500
2020-02-12,15:30:00,510300.SS,3.971,3100,多,3.891,12310.100,247.690
2020-02-12,15:30:00,510500.SS,5.914,1900,多,5.801,11236.600,215.460
2020-02-13,15:30:00,159915.SZ,1.988,4800,多,1.715,9542.400,1312.800
2020-02-13,15:30:00,512010.SS,1.982,4700,多,1.858,9315.400,580.920
2020-02-13,15:30:00,511880.SS,100.424,400,多,100.394,40169.600,11.880
2020-02-13,15:30:00,512980.SS,0.916,7500,多,0.807,6870.000,814.500
2020-02-13,15:30:00,510300.SS,3.950,3100,多,3.891,12245.000,182.590
2020-02-13,15:30:00,510500.SS,5.861,1900,多,5.801,11135.900,114.760
2020-02-14,15:30:00,159915.SZ,1.987,4800,多,1.715,9537.600,1308.000
2020-02-14,15:30:00,512010.SS,1.986,4700,多,1.858,9334.200,599.720
2020-02-14,15:30:00,511880.SS,100.442,400,多,100.394,40176.800,19.080
2020-02-14,15:30:00,512980.SS,0.918,7500,多,0.807,6885.000,829.500
2020-02-14,15:30:00,510300.SS,3.977,3100,多,3.891,12328.700,266.290
2020-02-14,15:30:00,510500.SS,5.868,1900,多,5.801,11149.200,128.060
2020-02-17,15:30:00,159915.SZ,2.071,4800,多,1.715,9940.800,1711.200
2020-02-17,15:30:00,512010.SS,2.020,4700,多,1.858,9494.000,759.520
2020-02-17,15:30:00,511880.SS,100.434,400,多,100.394,40173.600,15.880
2020-02-17,15:30:00,512980.SS,0.947,7500,多,0.807,7102.500,1047.000
2020-02-17,15:30:00,510300.SS,4.064,3100,多,3.891,12598.400,535.990
2020-02-17,15:30:00,510500.SS,6.067,1900,多,5.801,11527.300,506.160
2020-02-18,15:30:00,159915.SZ,2.090,4800,多,1.715,10032.000,1802.400
2020-02-18,15:30:00,512010.SS,2.004,4700,多,1.858,9418.800,684.320
2020-02-18,15:30:00,511880.SS,100.453,400,多,100.394,40181.200,23.480
2020-02-18,15:30:00,512980.SS,0.959,7500,多,0.807,7192.500,1137.000
2020-02-18,15:30:00,510300.SS,4.039,3100,多,3.891,12520.900,458.490
2020-02-18,15:30:00,510500.SS,6.116,1900,多,5.801,11620.400,599.260
2020-02-19,15:30:00,159915.SZ,2.054,4800,多,1.715,9859.200,1629.600
2020-02-19,15:30:00,512010.SS,1.974,4700,多,1.858,9277.800,543.320
2020-02-19,15:30:00,511880.SS,100.468,400,多,100.394,40187.200,29.480
2020-02-19,15:30:00,512980.SS,0.929,8700,多,0.825,8082.300,906.540
2020-02-19,15:30:00,510300.SS,4.040,0,多,0.000,0.000,0.000
2020-02-19,15:30:00,510500.SS,6.067,1900,多,5.801,11527.300,506.160
2020-02-19,15:30:00,512100.SS,0.786,13500,多,0.787,10611.000,-8.100
2020-02-20,15:30:00,159915.SZ,2.105,4100,多,1.649,8630.500,1869.600
2020-02-20,15:30:00,512010.SS,1.999,4700,多,1.858,9395.300,660.820
2020-02-20,15:30:00,511880.SS,100.464,400,多,100.394,40185.600,27.880
2020-02-20,15:30:00,512980.SS,0.947,0,多,0.000,0.000,0.000
2020-02-20,15:30:00,510500.SS,6.181,1900,多,5.801,11743.900,722.760
2020-02-20,15:30:00,512100.SS,0.798,13500,多,0.787,10773.000,153.900
2020-02-20,15:30:00,518880.SS,3.574,3400,多,3.577,12151.600,-9.860
2020-02-21,15:30:00,159915.SZ,2.145,4100,多,1.649,8794.500,2033.600
2020-02-21,15:30:00,512010.SS,2.002,4700,多,1.858,9409.400,674.920
2020-02-21,15:30:00,511880.SS,100.474,400,多,100.394,40189.600,31.880
2020-02-21,15:30:00,510500.SS,6.279,1900,多,5.801,11930.100,908.960
2020-02-21,15:30:00,512100.SS,0.816,12000,多,0.783,9792.000,391.200
2020-02-21,15:30:00,518880.SS,3.646,3400,多,3.577,12396.400,234.940
2020-02-24,15:30:00,159915.SZ,2.178,4100,多,1.649,8929.800,2168.900
2020-02-24,15:30:00,512010.SS,1.996,4700,多,1.858,9381.200,646.720
2020-02-24,15:30:00,511880.SS,100.493,400,多,100.394,40197.200,39.480
2020-02-24,15:30:00,510500.SS,6.337,1900,多,5.801,12040.300,1019.160
2020-02-24,15:30:00,512100.SS,0.832,12000,多,0.783,9984.000,583.200
2020-02-24,15:30:00,518880.SS,3.725,3400,多,3.577,12665.000,503.540
2020-02-25,15:30:00,159915.SZ,2.195,4100,多,1.649,8999.500,2238.600
2020-02-25,15:30:00,512010.SS,2.015,4700,多,1.858,9470.500,736.020
2020-02-25,15:30:00,511880.SS,100.497,400,多,100.394,40198.800,41.080
2020-02-25,15:30:00,510500.SS,6.379,1700,多,5.736,10844.300,1093.950
2020-02-25,15:30:00,512100.SS,0.836,12000,多,0.783,10032.000,631.200
2020-02-25,15:30:00,518880.SS,3.648,3400,多,3.577,12403.200,241.740
2020-02-26,15:30:00,159915.SZ,2.102,4100,多,1.649,8618.200,1857.300
2020-02-26,15:30:00,512010.SS,1.953,4700,多,1.858,9179.100,444.620
2020-02-26,15:30:00,511880.SS,100.521,400,多,100.394,40208.400,50.680
2020-02-26,15:30:00,510500.SS,6.217,1700,多,5.736,10568.900,818.550
2020-02-26,15:30:00,512100.SS,0.809,12000,多,0.783,9708.000,307.200
2020-02-26,15:30:00,518880.SS,3.668,3400,多,3.577,12471.200,309.740
2020-02-27,15:30:00,159915.SZ,2.111,4100,多,1.649,8655.100,1894.200
2020-02-27,15:30:00,512010.SS,1.965,4700,多,1.858,9235.500,501.020
2020-02-27,15:30:00,511880.SS,100.527,400,多,100.394,40210.800,53.080
2020-02-27,15:30:00,510500.SS,6.215,1700,多,5.736,10565.500,815.150
2020-02-27,15:30:00,512100.SS,0.809,12000,多,0.783,9708.000,307.200
2020-02-27,15:30:00,518880.SS,3.669,3400,多,3.577,12474.600,313.140
2020-02-28,15:30:00,159915.SZ,1.995,4100,多,1.649,8179.500,1418.600
2020-02-28,15:30:00,512010.SS,1.904,4700,多,1.858,8948.800,214.320
2020-02-28,15:30:00,511880.SS,100.580,400,多,100.394,40232.000,74.280
2020-02-28,15:30:00,510500.SS,5.906,1700,多,5.736,10040.200,289.850
2020-02-28,15:30:00,512100.SS,0.759,12000,多,0.783,9108.000,-292.800
2020-02-28,15:30:00,518880.SS,3.623,3400,多,3.577,12318.200,156.740
2020-03-02,15:30:00,159915.SZ,2.054,4100,多,1.649,8421.400,1660.500
2020-03-02,15:30:00,512010.SS,1.949,5200,多,1.868,10134.800,421.200
2020-03-02,15:30:00,511880.SS,100.565,400,多,100.394,40226.000,68.280
2020-03-02,15:30:00,510500.SS,6.122,1700,多,5.736,10407.400,657.050
2020-03-02,15:30:00,512100.SS,0.800,0,多,0.000,0.000,0.000
2020-03-02,15:30:00,518880.SS,3.542,3400,多,3.577,12042.800,-118.660
2020-03-02,15:30:00,512980.SS,0.917,7900,多,0.918,7244.300,-5.530
2020-03-03,15:30:00,159915.SZ,2.092,4100,多,1.649,8577.200,1816.300
2020-03-03,15:30:00,512010.SS,2.000,5900,多,1.885,11800.000,681.450
2020-03-03,15:30:00,511880.SS,100.569,400,多,100.394,40227.600,69.880
2020-03-03,15:30:00,510500.SS,6.164,1900,多,5.783,11711.600,723.330
2020-03-03,15:30:00,518880.SS,3.536,0,多,0.000,0.000,0.000
2020-03-03,15:30:00,512980.SS,0.919,7900,多,0.918,7260.100,10.270
2020-03-03,15:30:00,512100.SS,0.806,11900,多,0.807,9591.400,-7.140
2020-03-04,15:30:00,159915.SZ,2.088,4100,多,1.649,8560.800,1799.900
2020-03-04,15:30:00,512010.SS,1.999,5900,多,1.885,11794.100,675.550
2020-03-04,15:30:00,511880.SS,100.571,400,多,100.394,40228.400,70.680
2020-03-04,15:30:00,510500.SS,6.184,1700,多,5.739,10512.800,756.330
2020-03-04,15:30:00,512980.SS,0.918,0,多,0.000,0.000,0.000
2020-03-04,15:30:00,512100.SS,0.810,11900,多,0.807,9639.000,40.460
2020-03-04,15:30:00,510300.SS,4.102,3000,多,4.105,12306.000,-9.900
2020-03-05,15:30:00,159915.SZ,2.121,4100,多,1.649,8696.100,1935.200
2020-03-05,15:30:00,512010.SS,2.062,5900,多,1.885,12165.800,1047.250
2020-03-05,15:30:00,511880.SS,100.571,400,多,100.394,40228.400,70.680
2020-03-05,15:30:00,510500.SS,6.263,1700,多,5.739,10647.100,890.630
2020-03-05,15:30:00,512100.SS,0.824,11900,多,0.807,9805.600,207.060
2020-03-05,15:30:00,510300.SS,4.200,0,多,0.000,0.000,0.000
2020-03-05,15:30:00,518880.SS,3.611,3400,多,3.614,12277.400,-9.860
2020-03-06,15:30:00,159915.SZ,2.111,4100,多,1.649,8655.100,1894.200
2020-03-06,15:30:00,512010.SS,2.060,5900,多,1.885,12154.000,1035.450
2020-03-06,15:30:00,511880.SS,100.594,400,多,100.394,40237.600,79.880
2020-03-06,15:30:00,510500.SS,6.227,1700,多,5.739,10585.900,829.430
2020-03-06,15:30:00,512100.SS,0.819,10500,多,0.806,8599.500,141.750
2020-03-06,15:30:00,518880.SS,3.686,3400,多,3.614,12532.400,245.140
2020-03-09,15:30:00,159915.SZ,2.013,4100,多,1.649,8253.300,1492.400
2020-03-09,15:30:00,512010.SS,2.003,5900,多,1.885,11817.700,699.150
2020-03-09,15:30:00,511880.SS,100.606,400,多,100.394,40242.400,84.680
2020-03-09,15:30:00,510500.SS,5.997,1700,多,5.739,10194.900,438.430
2020-03-09,15:30:00,512100.SS,0.786,10500,多,0.806,8253.000,-204.750
2020-03-09,15:30:00,518880.SS,3.659,3400,多,3.614,12440.600,153.340
2020-03-10,15:30:00,159915.SZ,2.063,4100,多,1.649,8458.300,1697.400
2020-03-10,15:30:00,512010.SS,2.028,5900,多,1.885,11965.200,846.650
2020-03-10,15:30:00,511880.SS,100.586,400,多,100.394,40234.400,76.680
2020-03-10,15:30:00,510500.SS,6.130,1700,多,5.739,10421.000,664.530
2020-03-10,15:30:00,512100.SS,0.807,10500,多,0.806,8473.500,15.750
2020-03-10,15:30:00,518880.SS,3.612,3400,多,3.614,12280.800,-6.460
2020-03-11,15:30:00,159915.SZ,2.024,4100,多,1.649,8298.400,1537.500
2020-03-11,15:30:00,512010.SS,1.994,5900,多,1.885,11764.600,646.050
2020-03-11,15:30:00,511880.SS,100.611,400,多,100.394,40244.400,86.680
2020-03-11,15:30:00,510500.SS,6.040,1700,多,5.739,10268.000,511.530
2020-03-11,15:30:00,512100.SS,0.796,10500,多,0.806,8358.000,-99.750
2020-03-11,15:30:00,518880.SS,3.648,3400,多,3.614,12403.200,115.940
2020-03-12,15:30:00,159915.SZ,1.971,4100,多,1.649,8081.100,1320.200
2020-03-12,15:30:00,512010.SS,1.933,5900,多,1.885,11404.700,286.150
2020-03-12,15:30:00,511880.SS,100.621,400,多,100.394,40248.400,90.680
2020-03-12,15:30:00,510500.SS,5.962,1700,多,5.739,10135.400,378.930
2020-03-12,15:30:00,512100.SS,0.778,10500,多,0.806,8169.000,-288.750
2020-03-12,15:30:00,518880.SS,3.608,3400,多,3.614,12267.200,-20.060
2020-03-13,15:30:00,159915.SZ,1.952,4100,多,1.649,8003.200,1242.300
2020-03-13,15:30:00,512010.SS,1.890,5900,多,1.885,11151.000,32.450
2020-03-13,15:30:00,511880.SS,100.625,400,多,100.394,40250.000,92.280
2020-03-13,15:30:00,510500.SS,5.919,1700,多,5.739,10062.300,305.830
2020-03-13,15:30:00,512100.SS,0.773,10500,多,0.806,8116.500,-341.250
2020-03-13,15:30:00,518880.SS,3.502,3400,多,3.614,11906.800,-380.460
2020-03-16,15:30:00,159915.SZ,1.832,4100,多,1.649,7511.200,750.300
2020-03-16,15:30:00,512010.SS,1.835,5900,多,1.885,10826.500,-292.050
2020-03-16,15:30:00,511880.SS,100.643,400,多,100.394,40257.200,99.480
2020-03-16,15:30:00,510500.SS,5.632,1700,多,5.739,9574.400,-182.070
2020-03-16,15:30:00,512100.SS,0.735,10500,多,0.806,7717.500,-740.250
2020-03-16,15:30:00,518880.SS,3.414,3400,多,3.614,11607.600,-679.660
2020-03-17,15:30:00,159915.SZ,1.842,4100,多,1.649,7552.200,791.300
2020-03-17,15:30:00,512010.SS,1.832,5900,多,1.885,10808.800,-309.750
2020-03-17,15:30:00,511880.SS,100.651,400,多,100.394,40260.400,102.680
2020-03-17,15:30:00,510500.SS,5.643,1700,多,5.739,9593.100,-163.370
2020-03-17,15:30:00,512100.SS,0.734,10500,多,0.806,7707.000,-750.750
2020-03-17,15:30:00,518880.SS,3.255,3400,多,3.614,11067.000,-1220.260
2020-03-18,15:30:00,159915.SZ,1.818,4100,多,1.649,7453.800,692.900
2020-03-18,15:30:00,512010.SS,1.817,5900,多,1.885,10720.300,-398.250
2020-03-18,15:30:00,511880.SS,100.656,400,多,100.394,40262.400,104.680
2020-03-18,15:30:00,510500.SS,5.558,1900,多,5.723,10560.200,-312.740
2020-03-18,15:30:00,512100.SS,0.723,12400,多,0.793,8965.200,-870.480
2020-03-18,15:30:00,518880.SS,3.326,0,多,0.000,0.000,0.000
2020-03-18,15:30:00,512980.SS,0.813,9800,多,0.814,7967.400,-6.860
2020-03-19,15:30:00,159915.SZ,1.825,4100,多,1.649,7482.500,721.600
2020-03-19,15:30:00,512010.SS,1.793,5900,多,1.885,10578.700,-539.850
2020-03-19,15:30:00,511880.SS,100.660,400,多,100.394,40264.000,106.280
2020-03-19,15:30:00,510500.SS,5.608,1900,多,5.723,10655.200,-217.740
2020-03-19,15:30:00,512100.SS,0.730,12400,多,0.793,9052.000,-783.680
2020-03-19,15:30:00,512980.SS,0.824,0,多,0.000,0.000,0.000
2020-03-19,15:30:00,518880.SS,3.312,3500,多,3.315,11592.000,-9.100
2020-03-20,15:30:00,159915.SZ,1.847,4700,多,1.675,8680.900,806.520
2020-03-20,15:30:00,512010.SS,1.839,0,多,0.000,0.000,0.000
2020-03-20,15:30:00,511880.SS,100.679,400,多,100.394,40271.600,113.880
2020-03-20,15:30:00,510500.SS,5.649,1900,多,5.723,10733.100,-139.840
2020-03-20,15:30:00,512100.SS,0.740,12400,多,0.793,9176.000,-659.680
2020-03-20,15:30:00,518880.SS,3.346,0,多,0.000,0.000,0.000
2020-03-20,15:30:00,512660.SS,0.792,10700,多,0.793,8474.400,-6.420
2020-03-20,15:30:00,512980.SS,0.839,10600,多,0.840,8893.400,-7.420
2020-03-23,15:30:00,159915.SZ,1.761,4700,多,1.675,8276.700,402.320
2020-03-23,15:30:00,511880.SS,100.692,400,多,100.394,40276.800,119.080
2020-03-23,15:30:00,510500.SS,5.423,1900,多,5.723,10303.700,-569.240
2020-03-23,15:30:00,512100.SS,0.707,12400,多,0.793,8766.800,-1068.880
2020-03-23,15:30:00,512660.SS,0.752,0,多,0.000,0.000,0.000
2020-03-23,15:30:00,512980.SS,0.808,0,多,0.000,0.000,0.000
2020-03-23,15:30:00,512010.SS,1.805,5400,多,1.806,9747.000,-7.560
2020-03-23,15:30:00,518880.SS,3.337,3400,多,3.340,11345.800,-9.180
2020-03-24,15:30:00,159915.SZ,1.806,4700,多,1.675,8488.200,613.820
2020-03-24,15:30:00,511880.SS,100.681,400,多,100.394,40272.400,114.680
2020-03-24,15:30:00,510500.SS,5.500,0,多,0.000,0.000,0.000
2020-03-24,15:30:00,512100.SS,0.718,12400,多,0.793,8903.200,-932.480
2020-03-24,15:30:00,512010.SS,1.865,5400,多,1.806,10071.000,316.440
