ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2025-11-11,15:00:00,510300.SS,Âò,-,2600.000,4.763,9.907
2025-11-14,15:00:00,510300.SS,Âô,-,2600.000,4.741,9.861
2025-11-14,15:00:00,512400.SS,Âò,-,700.000,1.760,5.000
2025-11-14,15:00:00,516160.SS,Âò,-,2800.000,3.051,6.834
2025-11-19,15:00:00,159819.SZ,Âô,-,2400.000,1.417,5.000
2025-11-19,15:00:00,159915.SZ,Âô,-,1500.000,3.057,5.000
2025-11-19,15:00:00,512400.SS,Âô,-,2600.000,1.750,5.000
2025-11-19,15:00:00,516160.SS,Âô,-,1400.000,2.988,5.000
2025-11-19,15:00:00,518880.SS,Âô,-,700.000,8.954,5.014
2025-11-19,15:00:00,511880.SS,Âò,-,200.000,101.085,16.174
2025-11-21,15:00:00,516160.SS,Âô,-,1400.000,2.760,5.000
2025-11-21,15:00:00,512400.SS,Âô,-,2500.000,1.650,5.000
2025-11-21,15:00:00,518880.SS,Âô,-,700.000,8.828,5.000
2025-11-21,15:00:00,159915.SZ,Âô,-,1800.000,2.904,5.000
2025-11-21,15:00:00,159819.SZ,Âô,-,3400.000,1.353,5.000
2025-11-21,15:00:00,511880.SS,Âò,-,200.000,101.105,16.177
2025-12-09,15:00:00,511880.SS,Âô,-,300.000,101.137,24.273
2025-12-09,15:00:00,159819.SZ,Âò,-,4000.000,1.525,5.000
2025-12-09,15:00:00,159915.SZ,Âò,-,2200.000,3.188,5.611
2025-12-09,15:00:00,510300.SS,Âò,-,2000.000,4.708,7.533
2025-12-09,15:00:00,512400.SS,Âò,-,3500.000,1.746,5.000
2025-12-09,15:00:00,518880.SS,Âò,-,1000.000,9.046,7.237
2025-12-10,15:00:00,512400.SS,Âô,-,3500.000,1.764,5.000
2025-12-10,15:00:00,510300.SS,Âô,-,2000.000,4.702,7.523
2025-12-10,15:00:00,518880.SS,Âô,-,900.000,9.095,6.548
2025-12-10,15:00:00,159915.SZ,Âô,-,2200.000,3.192,5.618
2025-12-10,15:00:00,159819.SZ,Âô,-,4000.000,1.527,5.000
2025-12-10,15:00:00,511880.SS,Âò,-,300.000,101.142,24.274
2025-12-11,15:00:00,518880.SS,Âô,-,100.000,9.110,5.000
2025-12-22,15:00:00,511880.SS,Âô,-,100.000,101.170,8.094
2025-12-22,15:00:00,159819.SZ,Âò,-,2400.000,1.510,5.000
2025-12-22,15:00:00,159915.SZ,Âò,-,1300.000,3.175,5.000
2025-12-22,15:00:00,510300.SS,Âò,-,1200.000,4.730,5.000
2025-12-22,15:00:00,512400.SS,Âò,-,2200.000,1.847,5.000
2025-12-22,15:00:00,518880.SS,Âò,-,100.000,9.511,5.000
2025-12-23,15:00:00,511880.SS,Âô,-,300.000,101.176,24.282
2025-12-23,15:00:00,159819.SZ,Âò,-,2400.000,1.511,5.000
2025-12-23,15:00:00,159915.SZ,Âò,-,1400.000,3.185,5.000
2025-12-23,15:00:00,510300.SS,Âò,-,1300.000,4.740,5.000
2025-12-23,15:00:00,512400.SS,Âò,-,2200.000,1.859,5.000
2025-12-23,15:00:00,518880.SS,Âò,-,1100.000,9.639,8.482
2025-12-26,15:00:00,510300.SS,Âô,-,2500.000,4.784,9.568
2025-12-26,15:00:00,510500.SS,Âò,-,1600.000,7.580,9.702
2025-12-30,15:00:00,512400.SS,Âô,-,600.000,1.909,5.000
2025-12-30,15:00:00,518880.SS,Âò,-,100.000,9.363,5.000
2025-12-31,15:00:00,159819.SZ,Âò,-,600.000,1.532,5.000
2026-01-09,15:00:00,512400.SS,Âô,-,600.000,2.094,5.000
2026-01-13,15:00:00,159915.SZ,Âò,-,300.000,3.306,5.000
2026-01-20,15:00:00,159915.SZ,Âô,-,3000.000,3.263,7.831
2026-01-20,15:00:00,159819.SZ,Âò,-,600.000,1.617,5.000
2026-01-20,15:00:00,512480.SS,Âò,-,5200.000,1.682,6.997
2026-01-28,15:00:00,518880.SS,Âô,-,100.000,11.280,5.000
2026-01-30,15:00:00,512480.SS,Âô,-,5200.000,1.711,7.118
2026-01-30,15:00:00,159915.SZ,Âò,-,3300.000,3.335,8.804
2026-02-03,15:00:00,518880.SS,Âô,-,1200.000,10.422,10.005
2026-02-03,15:00:00,510500.SS,Âô,-,300.000,8.366,5.000
2026-02-03,15:00:00,512400.SS,Âô,-,1000.000,2.249,5.000
2026-02-03,15:00:00,512480.SS,Âò,-,4200.000,1.642,5.517
2026-02-04,15:00:00,512480.SS,Âô,-,4200.000,1.608,5.403
2026-02-04,15:00:00,159915.SZ,Âò,-,500.000,3.297,5.000
2026-02-04,15:00:00,510500.SS,Âò,-,100.000,8.388,5.000
2026-02-04,15:00:00,518880.SS,Âò,-,900.000,10.867,7.824
2026-02-05,15:00:00,510500.SS,Âò,-,100.000,8.217,5.000
2026-02-05,15:00:00,512400.SS,Âò,-,500.000,2.144,5.000
2026-02-09,15:00:00,518880.SS,Âô,-,900.000,10.719,7.718
2026-02-09,15:00:00,159819.SZ,Âô,-,800.000,1.588,5.000
2026-02-09,15:00:00,159915.SZ,Âô,-,700.000,3.321,5.000
2026-02-09,15:00:00,510500.SS,Âô,-,200.000,8.395,5.000
2026-02-09,15:00:00,512480.SS,Âò,-,4500.000,1.628,5.861
2026-02-10,15:00:00,512480.SS,Âô,-,4500.000,1.636,5.890
2026-02-10,15:00:00,159819.SZ,Âò,-,1000.000,1.602,5.000
2026-02-10,15:00:00,159915.SZ,Âò,-,700.000,3.311,5.000
2026-02-10,15:00:00,510500.SS,Âò,-,100.000,8.377,5.000
2026-02-10,15:00:00,516160.SS,Âò,-,3300.000,3.038,8.020
2026-02-12,15:00:00,159819.SZ,Âô,-,6200.000,1.604,7.956
2026-02-12,15:00:00,518880.SS,Âò,-,800.000,10.720,6.861
2026-02-13,15:00:00,510500.SS,Âò,-,100.000,8.373,5.000
2026-02-24,15:00:00,518880.SS,Âô,-,800.000,10.950,7.008
2026-02-24,15:00:00,512480.SS,Âò,-,5600.000,1.661,7.441
2026-02-25,15:00:00,512480.SS,Âô,-,5600.000,1.675,7.504
2026-02-25,15:00:00,518880.SS,Âò,-,700.000,10.959,6.137
2026-02-26,15:00:00,518880.SS,Âô,-,700.000,10.913,6.111
2026-02-26,15:00:00,512480.SS,Âò,-,5300.000,1.699,7.204
2026-02-27,15:00:00,512480.SS,Âô,-,5300.000,1.685,7.144
2026-02-27,15:00:00,510500.SS,Âô,-,100.000,8.737,5.000
2026-02-27,15:00:00,512400.SS,Âô,-,500.000,2.410,5.000
2026-02-27,15:00:00,563300.SS,Âò,-,8200.000,1.567,10.280
2026-03-02,15:00:00,563300.SS,Âô,-,8200.000,1.539,10.096
2026-03-02,15:00:00,518880.SS,Âò,-,700.000,11.417,6.394
2026-03-03,15:00:00,510500.SS,Âò,-,100.000,8.375,5.000
2026-03-04,15:00:00,159915.SZ,Âô,-,500.000,3.154,5.000
2026-03-04,15:00:00,510500.SS,Âô,-,200.000,8.317,5.000
2026-03-04,15:00:00,516160.SS,Âô,-,400.000,3.024,5.000
2026-03-06,15:00:00,159915.SZ,Âô,-,3300.000,3.225,8.514
2026-03-06,15:00:00,563300.SS,Âò,-,6600.000,1.522,8.036
2026-03-10,15:00:00,510500.SS,Âô,-,100.000,8.481,5.000
2026-03-11,15:00:00,516160.SS,Âô,-,400.000,3.229,5.000
2026-03-12,15:00:00,510500.SS,Âò,-,200.000,8.426,5.000
2026-03-12,15:00:00,512400.SS,Âò,-,500.000,2.254,5.000
2026-03-12,15:00:00,516160.SS,Âò,-,400.000,3.250,5.000
2026-03-12,15:00:00,518880.SS,Âò,-,300.000,10.938,5.000
2026-03-12,15:00:00,563300.SS,Âò,-,1200.000,1.526,5.000
2026-03-13,15:00:00,510500.SS,Âô,-,200.000,8.311,5.000
2026-03-13,15:00:00,516160.SS,Âô,-,500.000,3.239,5.000
2026-03-13,15:00:00,563300.SS,Âô,-,1700.000,1.512,5.000
2026-03-17,15:00:00,510500.SS,Âô,-,1200.000,8.078,7.755
2026-03-17,15:00:00,512400.SS,Âô,-,1300.000,2.091,5.000
2026-03-17,15:00:00,516160.SS,Âô,-,800.000,3.116,5.000
2026-03-17,15:00:00,518880.SS,Âô,-,400.000,10.637,5.000
2026-03-17,15:00:00,563300.SS,Âô,-,2200.000,1.479,5.000
2026-03-17,15:00:00,159915.SZ,Âò,-,1600.000,3.273,5.000
2026-03-17,15:00:00,511880.SS,Âò,-,200.000,100.287,16.046
2026-03-18,15:00:00,516160.SS,Âô,-,1600.000,3.102,5.000
2026-03-18,15:00:00,512400.SS,Âô,-,1400.000,2.075,5.000
2026-03-18,15:00:00,563300.SS,Âô,-,3900.000,1.501,5.000
2026-03-18,15:00:00,518880.SS,Âô,-,600.000,10.606,5.091
2026-03-18,15:00:00,159915.SZ,Âô,-,1600.000,3.338,5.000
2026-03-18,15:00:00,511880.SS,Âò,-,300.000,100.276,24.066
2026-04-13,15:00:00,511880.SS,Âô,-,200.000,100.350,16.056
2026-04-13,15:00:00,159915.SZ,Âò,-,1500.000,3.468,5.000
2026-04-13,15:00:00,510500.SS,Âò,-,700.000,8.028,5.000
2026-04-13,15:00:00,512400.SS,Âò,-,1900.000,2.096,5.000
2026-04-13,15:00:00,516160.SS,Âò,-,1300.000,3.117,5.000
2026-04-13,15:00:00,563300.SS,Âò,-,2300.000,1.478,5.000
2026-04-15,15:00:00,511880.SS,Âô,-,100.000,100.358,8.029
2026-04-15,15:00:00,159915.SZ,Âò,-,900.000,3.511,5.000
2026-04-15,15:00:00,510500.SS,Âò,-,400.000,8.111,5.000
2026-04-15,15:00:00,512400.SS,Âò,-,1400.000,2.104,5.000
2026-04-15,15:00:00,516160.SS,Âò,-,200.000,3.113,5.000
2026-04-17,15:00:00,511880.SS,Âô,-,100.000,100.363,8.029
2026-04-17,15:00:00,159915.SZ,Âò,-,400.000,3.670,5.000
2026-04-17,15:00:00,510500.SS,Âò,-,300.000,8.290,5.000
2026-04-17,15:00:00,512400.SS,Âò,-,700.000,2.167,5.000
2026-04-17,15:00:00,516160.SS,Âò,-,1100.000,3.194,5.000
2026-04-17,15:00:00,563300.SS,Âò,-,700.000,1.534,5.000
2026-04-23,15:00:00,516160.SS,Âô,-,2600.000,3.197,6.650
2026-04-23,15:00:00,159819.SZ,Âò,-,4700.000,1.762,6.625
2026-04-24,15:00:00,159819.SZ,Âô,-,4700.000,1.734,6.520
2026-04-24,15:00:00,516160.SS,Âò,-,2500.000,3.236,6.472
2026-04-29,15:00:00,516160.SS,Âô,-,2500.000,3.299,6.598
2026-04-29,15:00:00,159915.SZ,Âô,-,400.000,3.694,5.000
2026-04-29,15:00:00,512100.SS,Âò,-,2900.000,3.346,7.763
2026-04-30,15:00:00,512100.SS,Âô,-,2900.000,3.362,7.800
2026-04-30,15:00:00,159915.SZ,Âô,-,300.000,3.689,5.000
2026-04-30,15:00:00,510500.SS,Âô,-,200.000,8.430,5.000
2026-04-30,15:00:00,512400.SS,Âô,-,700.000,2.119,5.000
2026-04-30,15:00:00,516160.SS,Âò,-,2100.000,3.286,5.520
2026-04-30,15:00:00,563300.SS,Âò,-,2900.000,1.560,5.000
2026-05-06,15:00:00,516160.SS,Âô,-,2100.000,3.383,5.683
2026-05-06,15:00:00,512400.SS,Âô,-,3300.000,2.199,5.805
2026-05-06,15:00:00,159819.SZ,Âò,-,3700.000,1.851,5.479
2026-05-06,15:00:00,512480.SS,Âò,-,3200.000,1.913,5.000
2026-05-07,15:00:00,563300.SS,Âô,-,5900.000,1.619,7.642
2026-05-07,15:00:00,512400.SS,Âò,-,3600.000,2.207,6.356
2026-05-08,15:00:00,512400.SS,Âô,-,3600.000,2.206,6.353
2026-05-08,15:00:00,563300.SS,Âò,-,6300.000,1.637,8.250
2026-05-14,15:00:00,159819.SZ,Âò,-,600.000,1.995,5.000
2026-05-14,15:00:00,159915.SZ,Âò,-,500.000,3.961,5.000
2026-05-20,15:00:00,563300.SS,Âô,-,6200.000,1.641,8.139
2026-05-20,15:00:00,159819.SZ,Âò,-,600.000,2.002,5.000
2026-05-20,15:00:00,159915.SZ,Âò,-,600.000,3.932,5.000
2026-05-20,15:00:00,510500.SS,Âò,-,300.000,8.748,5.000
2026-05-20,15:00:00,588000.SS,Âò,-,2000.000,1.931,5.000
2026-05-22,15:00:00,563300.SS,Âô,-,100.000,1.629,5.000
2026-05-22,15:00:00,588000.SS,Âò,-,100.000,1.887,5.000
2026-06-01,15:00:00,159915.SZ,Âô,-,500.000,3.964,5.000
2026-06-01,15:00:00,510500.SS,Âô,-,200.000,8.370,5.000
2026-06-01,15:00:00,588000.SS,Âò,-,1500.000,1.754,5.000
