ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2023-01-18,15:00:00,512880.SS,Âò,-,4000.000,0.955,5.000
2023-01-31,15:00:00,512880.SS,Âô,-,100.000,0.956,5.000
2023-02-01,15:00:00,512880.SS,Âô,-,200.000,0.981,5.000
2023-02-01,15:00:00,512100.SS,Âò,-,100.000,2.761,5.000
2023-02-03,15:00:00,512880.SS,Âô,-,200.000,0.953,5.000
2023-02-03,15:00:00,512800.SS,Âò,-,100.000,1.088,5.000
2023-02-08,15:00:00,512880.SS,Âô,-,3500.000,0.929,5.000
2023-02-08,15:00:00,512100.SS,Âò,-,100.000,2.745,5.000
2023-02-08,15:00:00,512800.SS,Âò,-,200.000,1.079,5.000
2023-02-08,15:00:00,518880.SS,Âò,-,700.000,4.010,5.000
2023-02-09,15:00:00,512800.SS,Âô,-,5000.000,1.083,5.000
2023-02-09,15:00:00,512010.SS,Âò,-,7200.000,0.512,5.000
2023-02-09,15:00:00,159928.SZ,Âò,-,700.000,1.078,5.000
2023-02-09,15:00:00,518880.SS,Âò,-,200.000,4.019,5.000
2023-02-09,15:00:00,512980.SS,Âò,-,200.000,0.687,5.000
2023-03-01,15:00:00,512010.SS,Âô,-,7200.000,0.496,5.000
2023-03-01,15:00:00,159928.SZ,Âò,-,700.000,1.098,5.000
2023-03-01,15:00:00,518880.SS,Âò,-,600.000,4.029,5.000
2023-03-01,15:00:00,512980.SS,Âò,-,500.000,0.698,5.000
2023-03-13,15:00:00,159928.SZ,Âô,-,4600.000,1.054,5.000
2023-03-13,15:00:00,562500.SS,Âò,-,6100.000,0.796,5.000
2023-03-14,15:00:00,562500.SS,Âô,-,6100.000,0.786,5.000
2023-03-14,15:00:00,159928.SZ,Âò,-,4500.000,1.053,5.000
2023-03-14,15:00:00,512980.SS,Âò,-,100.000,0.695,5.000
2023-03-15,15:00:00,512100.SS,Âô,-,2200.000,2.714,5.000
2023-03-15,15:00:00,159928.SZ,Âô,-,4500.000,1.046,5.000
2023-03-15,15:00:00,518880.SS,Âô,-,1500.000,4.139,5.000
2023-03-15,15:00:00,512980.SS,Âô,-,700.000,0.692,5.000
2023-03-15,15:00:00,511880.SS,Âò,-,100.000,100.435,8.035
2023-03-16,15:00:00,511880.SS,Âô,-,100.000,100.436,8.035
2023-03-16,15:00:00,512100.SS,Âò,-,2200.000,2.673,5.000
2023-03-16,15:00:00,562500.SS,Âò,-,6400.000,0.777,5.000
2023-03-16,15:00:00,518880.SS,Âò,-,1400.000,4.174,5.000
2023-03-16,15:00:00,512980.SS,Âò,-,800.000,0.697,5.000
2023-03-17,15:00:00,512100.SS,Âô,-,2200.000,2.693,5.000
2023-03-17,15:00:00,562500.SS,Âô,-,6400.000,0.791,5.000
2023-03-17,15:00:00,518880.SS,Âô,-,1400.000,4.198,5.000
2023-03-17,15:00:00,512980.SS,Âô,-,900.000,0.730,5.000
2023-03-17,15:00:00,511880.SS,Âò,-,100.000,100.445,8.036
2023-03-23,15:00:00,511880.SS,Âô,-,100.000,100.484,8.039
2023-03-23,15:00:00,512100.SS,Âò,-,2200.000,2.737,5.000
2023-03-23,15:00:00,562500.SS,Âò,-,6200.000,0.817,5.000
2023-03-23,15:00:00,512980.SS,Âò,-,4400.000,0.787,5.000
2023-03-23,15:00:00,518880.SS,Âò,-,700.000,4.253,5.000
2023-03-27,15:00:00,562500.SS,Âô,-,100.000,0.844,5.000
2023-03-28,15:00:00,562500.SS,Âò,-,100.000,0.829,5.000
2023-03-29,15:00:00,512100.SS,Âô,-,2200.000,2.718,5.000
2023-03-29,15:00:00,562500.SS,Âô,-,6200.000,0.829,5.000
2023-03-29,15:00:00,518880.SS,Âô,-,700.000,4.240,5.000
2023-03-29,15:00:00,512980.SS,Âô,-,4400.000,0.806,5.000
2023-03-29,15:00:00,511880.SS,Âò,-,100.000,100.493,8.039
2023-04-03,15:00:00,511880.SS,Âô,-,100.000,100.527,8.042
2023-04-03,15:00:00,512100.SS,Âò,-,2200.000,2.779,5.000
2023-04-03,15:00:00,562500.SS,Âò,-,6200.000,0.859,5.000
2023-04-03,15:00:00,512980.SS,Âò,-,3800.000,0.887,5.000
2023-04-03,15:00:00,518880.SS,Âò,-,600.000,4.221,5.000
2023-04-03,15:00:00,159819.SZ,Âò,-,200.000,0.979,5.000
2023-04-07,15:00:00,562500.SS,Âô,-,6200.000,0.857,5.000
2023-04-07,15:00:00,518880.SS,Âò,-,800.000,4.328,5.000
2023-04-07,15:00:00,159819.SZ,Âò,-,1800.000,1.015,5.000
2023-04-24,15:00:00,512100.SS,Âô,-,2200.000,2.686,5.000
2023-04-24,15:00:00,512980.SS,Âô,-,3800.000,0.909,5.000
2023-04-24,15:00:00,518880.SS,Âô,-,1400.000,4.277,5.000
2023-04-24,15:00:00,159819.SZ,Âô,-,2000.000,0.926,5.000
2023-04-24,15:00:00,511880.SS,Âò,-,100.000,100.645,8.052
2024-10-25,15:00:00,511880.SS,Âô,-,100.000,101.372,8.110
2024-10-25,15:00:00,512880.SS,Âò,-,3500.000,1.147,5.000
2024-10-25,15:00:00,512480.SS,Âò,-,4200.000,0.984,5.000
2024-10-25,15:00:00,512800.SS,Âò,-,4000.000,1.411,5.000
2024-10-25,15:00:00,516160.SS,Âò,-,2100.000,2.198,5.000
2024-10-29,15:00:00,512800.SS,Âò,-,100.000,1.397,5.000
2024-11-04,15:00:00,512480.SS,Âô,-,200.000,0.959,5.000
2024-11-04,15:00:00,512800.SS,Âò,-,100.000,1.398,5.000
2024-11-05,15:00:00,512880.SS,Âô,-,100.000,1.265,5.000
2024-11-05,15:00:00,512480.SS,Âô,-,200.000,1.007,5.000
2024-11-05,15:00:00,512800.SS,Âò,-,200.000,1.409,5.000
2024-11-06,15:00:00,512880.SS,Âô,-,100.000,1.257,5.000
2024-11-06,15:00:00,512480.SS,Âô,-,100.000,1.018,5.000
2024-11-07,15:00:00,512880.SS,Âô,-,200.000,1.364,5.000
2024-11-08,15:00:00,512800.SS,Âô,-,4400.000,1.409,5.000
2024-11-08,15:00:00,512880.SS,Âò,-,400.000,1.320,5.000
2024-11-08,15:00:00,518880.SS,Âò,-,1000.000,5.898,5.000
2024-11-08,15:00:00,159819.SZ,Âò,-,300.000,0.931,5.000
2024-11-11,15:00:00,512880.SS,Âô,-,100.000,1.321,5.000
2024-11-11,15:00:00,159819.SZ,Âò,-,100.000,0.982,5.000
2024-11-12,15:00:00,516160.SS,Âô,-,2100.000,2.299,5.000
2024-11-12,15:00:00,512660.SS,Âò,-,4100.000,1.168,5.000
2024-11-13,15:00:00,512660.SS,Âô,-,4100.000,1.170,5.000
2024-11-13,15:00:00,159819.SZ,Âò,-,4700.000,0.990,5.000
2024-11-13,15:00:00,512480.SS,Âò,-,100.000,1.095,5.000
2024-11-14,15:00:00,159819.SZ,Âò,-,100.000,0.947,5.000
2024-11-15,15:00:00,518880.SS,Âô,-,1000.000,5.683,5.000
2024-11-15,15:00:00,512880.SS,Âò,-,200.000,1.215,5.000
2024-11-15,15:00:00,512800.SS,Âò,-,3900.000,1.384,5.000
2024-11-18,15:00:00,512800.SS,Âô,-,3900.000,1.410,5.000
2024-11-18,15:00:00,512880.SS,Âò,-,100.000,1.199,5.000
2024-11-18,15:00:00,518880.SS,Âò,-,900.000,5.758,5.000
2024-11-18,15:00:00,159819.SZ,Âò,-,200.000,0.881,5.000
2024-11-19,15:00:00,159819.SZ,Âô,-,5400.000,0.899,5.000
2024-11-19,15:00:00,512880.SS,Âô,-,400.000,1.225,5.000
2024-11-19,15:00:00,512800.SS,Âò,-,3800.000,1.405,5.000
2024-11-20,15:00:00,512800.SS,Âô,-,3800.000,1.399,5.000
2024-11-20,15:00:00,512880.SS,Âò,-,300.000,1.225,5.000
2024-11-20,15:00:00,518880.SS,Âò,-,100.000,5.857,5.000
2024-11-20,15:00:00,159819.SZ,Âò,-,4700.000,0.913,5.000
2024-11-27,15:00:00,159819.SZ,Âô,-,4700.000,0.897,5.000
2024-11-27,15:00:00,512880.SS,Âô,-,200.000,1.196,5.000
2024-11-27,15:00:00,588000.SS,Âò,-,4300.000,1.038,5.000
2024-12-02,15:00:00,588000.SS,Âô,-,4300.000,1.068,5.000
2024-12-02,15:00:00,159819.SZ,Âò,-,4700.000,0.923,5.000
2024-12-02,15:00:00,512480.SS,Âò,-,200.000,1.014,5.000
2024-12-03,15:00:00,159819.SZ,Âô,-,4700.000,0.908,5.000
2024-12-03,15:00:00,588000.SS,Âò,-,4100.000,1.057,5.000
2024-12-04,15:00:00,588000.SS,Âô,-,4100.000,1.050,5.000
2024-12-04,15:00:00,512880.SS,Âò,-,100.000,1.214,5.000
2024-12-04,15:00:00,159819.SZ,Âò,-,4600.000,0.897,5.000
2024-12-05,15:00:00,159819.SZ,Âô,-,4600.000,0.910,5.000
2024-12-05,15:00:00,588000.SS,Âò,-,4000.000,1.053,5.000
2024-12-06,15:00:00,588000.SS,Âô,-,4000.000,1.067,5.000
2024-12-06,15:00:00,512880.SS,Âò,-,300.000,1.244,5.000
2024-12-06,15:00:00,159819.SZ,Âò,-,4200.000,0.921,5.000
2024-12-09,15:00:00,159819.SZ,Âô,-,4200.000,0.912,5.000
2024-12-09,15:00:00,512880.SS,Âò,-,200.000,1.232,5.000
2024-12-09,15:00:00,512980.SS,Âò,-,4100.000,0.876,5.000
2024-12-11,15:00:00,512880.SS,Âô,-,100.000,1.241,5.000
2024-12-11,15:00:00,512980.SS,Âò,-,100.000,0.870,5.000
2024-12-12,15:00:00,512980.SS,Âô,-,4200.000,0.875,5.000
2024-12-12,15:00:00,512880.SS,Âô,-,300.000,1.259,5.000
2024-12-12,15:00:00,563300.SS,Âò,-,3500.000,1.152,5.000
2024-12-16,15:00:00,512480.SS,Âô,-,4000.000,0.980,5.000
2024-12-16,15:00:00,563300.SS,Âô,-,3500.000,1.122,5.000
2024-12-16,15:00:00,512880.SS,Âô,-,3600.000,1.201,5.000
2024-12-16,15:00:00,518880.SS,Âô,-,1000.000,5.947,5.000
2024-12-16,15:00:00,511880.SS,Âò,-,100.000,101.563,8.125
2024-12-25,15:00:00,511880.SS,Âô,-,100.000,101.585,8.127
2024-12-25,15:00:00,512880.SS,Âò,-,3700.000,1.201,5.000
2024-12-25,15:00:00,512480.SS,Âò,-,3600.000,1.048,5.000
2024-12-25,15:00:00,516160.SS,Âò,-,2800.000,2.027,5.000
2024-12-25,15:00:00,518880.SS,Âò,-,700.000,5.936,5.000
2024-12-31,15:00:00,512880.SS,Âò,-,200.000,1.170,5.000
2024-12-31,15:00:00,518880.SS,Âò,-,100.000,5.928,5.000
2024-12-31,15:00:00,588000.SS,Âò,-,200.000,1.045,5.000
2025-01-02,15:00:00,512880.SS,Âô,-,3900.000,1.106,5.000
2025-01-02,15:00:00,518880.SS,Âô,-,800.000,5.977,5.000
2025-01-02,15:00:00,588000.SS,Âô,-,200.000,1.009,5.000
2025-01-02,15:00:00,512480.SS,Âô,-,3600.000,0.964,5.000
2025-01-02,15:00:00,516160.SS,Âô,-,2800.000,1.920,5.000
2025-01-02,15:00:00,511880.SS,Âò,-,100.000,100.071,8.006
2025-02-10,15:00:00,511880.SS,Âô,-,400.000,100.196,32.063
2025-02-10,15:00:00,512480.SS,Âò,-,7000.000,1.074,6.014
2025-02-10,15:00:00,159819.SZ,Âò,-,8300.000,1.006,6.680
2025-02-10,15:00:00,516160.SS,Âò,-,5700.000,1.950,8.892
2025-02-10,15:00:00,518880.SS,Âò,-,1800.000,6.518,9.386
2025-02-10,15:00:00,588000.SS,Âò,-,8500.000,1.094,7.439
2025-02-12,15:00:00,516160.SS,Âô,-,100.000,1.937,5.000
2025-02-12,15:00:00,588000.SS,Âò,-,200.000,1.099,5.000
2025-02-13,15:00:00,516160.SS,Âô,-,100.000,1.931,5.000
2025-02-13,15:00:00,588000.SS,Âò,-,200.000,1.073,5.000
2025-02-17,15:00:00,159819.SZ,Âô,-,100.000,1.042,5.000
2025-02-17,15:00:00,512480.SS,Âò,-,100.000,1.076,5.000
2025-02-19,15:00:00,159819.SZ,Âô,-,200.000,1.043,5.000
2025-02-19,15:00:00,588000.SS,Âò,-,100.000,1.092,5.000
2025-02-21,15:00:00,588000.SS,Âô,-,9000.000,1.157,8.330
2025-02-21,15:00:00,562500.SS,Âò,-,8100.000,1.011,6.551
2025-02-21,15:00:00,518880.SS,Âò,-,100.000,6.568,5.000
2025-02-21,15:00:00,512480.SS,Âò,-,200.000,1.152,5.000
2025-02-21,15:00:00,516160.SS,Âò,-,600.000,1.963,5.000
2025-02-24,15:00:00,518880.SS,Âô,-,1900.000,6.581,10.003
2025-02-24,15:00:00,562500.SS,Âò,-,300.000,1.008,5.000
2025-02-24,15:00:00,159819.SZ,Âò,-,200.000,1.096,5.000
2025-02-24,15:00:00,588000.SS,Âò,-,9500.000,1.161,8.824
2025-02-24,15:00:00,512480.SS,Âò,-,400.000,1.156,5.000
2025-02-24,15:00:00,516160.SS,Âò,-,200.000,1.971,5.000
2025-02-25,15:00:00,562500.SS,Âô,-,400.000,1.014,5.000
2025-02-25,15:00:00,588000.SS,Âò,-,100.000,1.162,5.000
2025-02-25,15:00:00,512480.SS,Âò,-,300.000,1.151,5.000
2025-02-26,15:00:00,159819.SZ,Âò,-,100.000,1.092,5.000
2025-02-27,15:00:00,562500.SS,Âô,-,100.000,1.021,5.000
2025-02-27,15:00:00,588000.SS,Âô,-,100.000,1.185,5.000
2025-02-27,15:00:00,159819.SZ,Âò,-,200.000,1.069,5.000
2025-03-03,15:00:00,516160.SS,Âô,-,200.000,2.020,5.000
2025-03-03,15:00:00,562500.SS,Âò,-,100.000,0.934,5.000
2025-03-03,15:00:00,588000.SS,Âò,-,300.000,1.119,5.000
2025-03-05,15:00:00,516160.SS,Âô,-,6100.000,1.970,9.614
2025-03-05,15:00:00,588000.SS,Âô,-,100.000,1.142,5.000
2025-03-05,15:00:00,518880.SS,Âò,-,1800.000,6.547,9.428
2025-03-05,15:00:00,159819.SZ,Âò,-,300.000,1.029,5.000
2025-03-06,15:00:00,159819.SZ,Âô,-,200.000,1.071,5.000
2025-03-06,15:00:00,588000.SS,Âô,-,200.000,1.181,5.000
2025-03-06,15:00:00,512480.SS,Âô,-,100.000,1.158,5.000
2025-03-07,15:00:00,562500.SS,Âò,-,200.000,0.994,5.000
2025-03-07,15:00:00,512480.SS,Âò,-,100.000,1.142,5.000
2025-03-13,15:00:00,562500.SS,Âò,-,100.000,0.949,5.000
2025-03-13,15:00:00,159819.SZ,Âò,-,100.000,1.015,5.000
2025-03-14,15:00:00,562500.SS,Âô,-,8300.000,0.970,6.441
2025-03-14,15:00:00,159819.SZ,Âô,-,1200.000,1.032,5.000
2025-03-14,15:00:00,588000.SS,Âô,-,1400.000,1.146,5.000
2025-03-14,15:00:00,512480.SS,Âô,-,900.000,1.117,5.000
2025-03-14,15:00:00,516160.SS,Âò,-,5900.000,2.002,9.449
2025-03-17,15:00:00,512480.SS,Âô,-,100.000,1.111,5.000
2025-03-17,15:00:00,516160.SS,Âò,-,100.000,2.005,5.000
2025-03-18,15:00:00,159819.SZ,Âô,-,7500.000,1.040,6.240
2025-03-18,15:00:00,562500.SS,Âò,-,7000.000,0.986,5.522
2025-03-18,15:00:00,588000.SS,Âò,-,300.000,1.146,5.000
2025-03-18,15:00:00,512480.SS,Âò,-,300.000,1.119,5.000
2025-03-18,15:00:00,516160.SS,Âò,-,100.000,2.009,5.000
2025-03-19,15:00:00,516160.SS,Âô,-,6100.000,2.007,9.794
2025-03-19,15:00:00,512800.SS,Âò,-,7900.000,1.547,9.777
2025-03-20,15:00:00,562500.SS,Âô,-,7000.000,0.973,5.449
2025-03-20,15:00:00,588000.SS,Âô,-,2500.000,1.119,5.000
2025-03-20,15:00:00,512480.SS,Âô,-,2000.000,1.094,5.000
2025-03-20,15:00:00,512800.SS,Âò,-,100.000,1.537,5.000
2025-03-20,15:00:00,510300.SS,Âò,-,2800.000,4.076,9.130
2025-03-21,15:00:00,510300.SS,Âô,-,2800.000,4.010,8.982
2025-03-21,15:00:00,563300.SS,Âò,-,8700.000,1.134,7.893
2025-03-21,15:00:00,588000.SS,Âò,-,1100.000,1.095,5.000
2025-03-21,15:00:00,512480.SS,Âò,-,300.000,1.064,5.000
2025-03-25,15:00:00,563300.SS,Âô,-,8700.000,1.104,7.684
2025-03-25,15:00:00,562500.SS,Âò,-,7400.000,0.918,5.435
2025-03-25,15:00:00,588000.SS,Âò,-,1700.000,1.083,5.000
2025-03-25,15:00:00,512480.SS,Âò,-,900.000,1.052,5.000
2025-03-26,15:00:00,562500.SS,Âô,-,7400.000,0.928,5.494
2025-03-26,15:00:00,588000.SS,Âô,-,2600.000,1.081,5.000
2025-03-26,15:00:00,512480.SS,Âô,-,1100.000,1.052,5.000
2025-03-26,15:00:00,510300.SS,Âò,-,2700.000,4.013,8.668
2025-03-27,15:00:00,510300.SS,Âô,-,2700.000,4.027,8.698
2025-03-27,15:00:00,563300.SS,Âò,-,8000.000,1.110,7.104
2025-03-27,15:00:00,588000.SS,Âò,-,1500.000,1.092,5.000
2025-03-27,15:00:00,512480.SS,Âò,-,300.000,1.064,5.000
2025-03-28,15:00:00,563300.SS,Âô,-,8000.000,1.093,6.995
2025-03-28,15:00:00,562500.SS,Âò,-,7400.000,0.913,5.405
2025-03-28,15:00:00,588000.SS,Âò,-,1100.000,1.081,5.000
2025-03-28,15:00:00,512480.SS,Âò,-,700.000,1.048,5.000
2025-04-01,15:00:00,512800.SS,Âô,-,8000.000,1.515,9.696
2025-04-01,15:00:00,562500.SS,Âô,-,7400.000,0.893,5.287
2025-04-01,15:00:00,518880.SS,Âô,-,1700.000,7.056,9.596
2025-04-01,15:00:00,588000.SS,Âô,-,8700.000,1.076,7.489
2025-04-01,15:00:00,512480.SS,Âô,-,6400.000,1.050,5.376
2025-04-01,15:00:00,518880.SS,Âô,-,100.000,7.056,5.000
2025-04-01,15:00:00,511880.SS,Âò,-,400.000,100.391,32.125
2025-04-02,15:00:00,511880.SS,Âô,-,100.000,100.399,8.032
2025-04-02,15:00:00,562500.SS,Âò,-,3600.000,0.903,5.000
2025-04-02,15:00:00,512480.SS,Âò,-,4000.000,1.047,5.000
2025-04-02,15:00:00,512800.SS,Âò,-,3900.000,1.528,5.000
2025-04-02,15:00:00,518880.SS,Âò,-,500.000,7.029,5.000
2025-04-02,15:00:00,588000.SS,Âò,-,400.000,1.074,5.000
2025-04-03,15:00:00,511880.SS,Âô,-,200.000,100.404,16.065
2025-04-03,15:00:00,512800.SS,Âò,-,2400.000,1.533,5.000
2025-04-03,15:00:00,562500.SS,Âò,-,2300.000,0.883,5.000
2025-04-03,15:00:00,518880.SS,Âò,-,800.000,7.094,5.000
2025-04-03,15:00:00,588000.SS,Âò,-,6600.000,1.068,5.639
2025-04-03,15:00:00,512480.SS,Âò,-,1500.000,1.041,5.000
2025-04-07,15:00:00,562500.SS,Âô,-,5900.000,0.795,5.000
2025-04-07,15:00:00,512800.SS,Âô,-,6300.000,1.485,7.484
2025-04-07,15:00:00,518880.SS,Âô,-,1300.000,6.877,7.152
2025-04-07,15:00:00,588000.SS,Âô,-,7000.000,0.970,5.432
2025-04-07,15:00:00,512480.SS,Âô,-,5500.000,0.944,5.000
2025-04-07,15:00:00,511880.SS,Âò,-,300.000,100.395,24.095
2025-05-21,15:00:00,511880.SS,Âô,-,100.000,100.535,8.043
2025-05-21,15:00:00,512480.SS,Âò,-,4500.000,1.022,5.000
2025-05-21,15:00:00,512800.SS,Âò,-,3300.000,1.612,5.000
2025-05-21,15:00:00,563300.SS,Âò,-,3800.000,1.101,5.000
2025-05-21,15:00:00,518880.SS,Âò,-,100.000,7.439,5.000
2025-05-22,15:00:00,512800.SS,Âô,-,3300.000,1.626,5.000
2025-05-22,15:00:00,563300.SS,Âô,-,3800.000,1.088,5.000
2025-05-22,15:00:00,512480.SS,Âô,-,4500.000,1.017,5.000
2025-05-22,15:00:00,518880.SS,Âô,-,100.000,7.450,5.000
2025-05-22,15:00:00,511880.SS,Âò,-,100.000,100.543,8.043
2025-07-11,15:00:00,511880.SS,Âô,-,100.000,100.695,8.056
2025-07-11,15:00:00,512100.SS,Âò,-,1800.000,2.609,5.000
2025-07-11,15:00:00,510500.SS,Âò,-,900.000,6.090,5.000
2025-07-11,15:00:00,563300.SS,Âò,-,3400.000,1.175,5.000
2025-07-11,15:00:00,512980.SS,Âò,-,700.000,0.878,5.000
2025-07-14,15:00:00,510500.SS,Âô,-,900.000,6.079,5.000
2025-07-14,15:00:00,511880.SS,Âô,-,200.000,100.701,16.112
2025-07-14,15:00:00,512100.SS,Âò,-,1700.000,2.607,5.000
2025-07-14,15:00:00,512880.SS,Âò,-,4700.000,1.170,5.000
2025-07-14,15:00:00,563300.SS,Âò,-,3200.000,1.178,5.000
2025-07-14,15:00:00,518880.SS,Âò,-,1200.000,7.440,7.142
2025-07-14,15:00:00,512980.SS,Âò,-,3400.000,0.863,5.000
2025-07-15,15:00:00,512880.SS,Âô,-,4700.000,1.164,5.000
2025-07-15,15:00:00,512980.SS,Âô,-,4100.000,0.866,5.000
